email_custom_domain,same_email_domain_count,projects_count,strings_count,members_count,has_private_project,same_login_and_project_name,days_after_last_login,country,purchase
1,786,26,39,358,0,FKjbcNpHtd,85,Italy,1
0,302,38,34,749,0,FUOkBJRTgD,22,Japan,0
1,33,54,74,718,0,nthvuVcOHA,19,Spain,1
0,932,64,77,43,1,OSIAnqNTZx,3,USA,1
1,689,15,16,232,1,HLbEdIMCpF,9,USA,1
1,473,20,80,766,1,pKgdZAbouM,14,"Saudi Arabia",1
0,531,92,20,819,0,JRdwAyezHj,17,Polland,0
1,205,65,92,116,1,JGhXcFNUDn,68,Polland,0
0,478,100,58,82,1,VAtSFcezmL,34,Ukraine,0
0,104,95,73,998,0,CbTyYruDtN,42,Spain,1
0,694,57,48,1,0,vMfkdwCTey,65,China,0
1,952,100,66,438,1,BurmOTDnPi,13,USA,1
1,169,64,39,252,1,qBjrpcKCYP,8,USA,0
1,68,19,27,932,1,xYJkEASaHt,29,France,0
1,119,15,20,816,0,ZRWAISNqvE,31,Ukraine,0
0,691,85,97,449,1,cxRNiVJKXq,32,USA,1
1,983,26,80,54,1,swpYiLBSPy,3,Germany,0
1,463,87,16,829,1,kOHznjchxI,89,Ukraine,0
1,538,58,38,908,1,CkDQibsZSr,81,China,1
0,808,94,89,410,0,ugZXnAkcSV,65,China,0
0,764,14,100,380,1,NXVnCbrLsd,95,Polland,1
1,357,92,2,49,1,lIKCdFJhre,94,France,0
1,800,24,6,848,1,dhPLJjokiM,73,Germany,0
1,222,4,89,132,0,McCormiktL,11,"Saudi Arabia",1
0,14,38,13,19,0,VmthIHeSQO,96,Polland,1
1,820,54,96,648,1,qXmzCYSiNw,81,USA,1
1,481,4,73,269,1,IaXuzmoABk,30,Germany,1
1,790,62,49,303,1,xscRHhNqDl,40,France,1
1,350,16,84,997,1,FzJMEAVseN,74,France,0
0,19,64,11,652,0,WVHNswlSIi,9,Japan,1
0,272,52,87,352,0,atAgFkOxJU,73,USA,1
1,185,57,49,629,1,MGJwfYlXod,16,Japan,0
1,227,27,81,152,1,vpKaJRyLlc,19,"Saudi Arabia",1
1,438,66,34,351,1,TvNPKxioOc,35,China,0
1,271,69,59,947,0,MbipmyICQA,4,Japan,0
0,142,7,4,585,0,fkMRUqnaFQ,83,China,0
1,328,73,3,565,0,ZNdRbuOVjL,16,USA,1
0,716,32,30,860,0,tkziFTEbnS,69,Spain,0
1,85,56,53,246,0,MlrykeziQY,63,Ukraine,1
1,763,36,95,528,1,YbgiqWJKSR,20,USA,1
1,845,66,63,57,1,eumrWAdzxo,85,Polland,0
0,643,9,9,47,0,XJHhWwunLk,28,China,0
1,264,30,16,641,0,NErVpKBXFO,48,Germany,1
1,674,54,76,20,1,DdwUqWjrCN,69,USA,0
0,584,26,6,450,0,cViMtmOfZK,20,USA,1
0,422,98,60,994,0,BDcWyhGzLU,83,USA,1
1,308,9,70,943,0,ZWPiBteuoy,16,"Saudi Arabia",1
0,9,34,62,618,0,GlQbLYpdwo,100,USA,0
0,226,96,29,255,1,ircyIvNVkg,69,Italy,0
0,405,2,77,278,0,FemdtzUisP,28,Ukraine,0
1,179,6,52,28,0,nWavVfPDpR,15,China,1
0,378,76,41,477,1,soPwFMiXxV,84,Ukraine,0
1,372,94,91,249,1,hnFYAyZPtp,79,USA,1
1,206,21,49,360,1,iCeaUDQhpz,26,USA,1
0,527,95,94,198,0,MaIPkiVjCz,86,Spain,0
1,653,22,72,919,0,vVwnAUWKoF,79,China,0
0,176,65,55,790,1,mRkPjNSarz,76,"Saudi Arabia",1
1,224,90,31,491,0,HpocSYKfie,38,Polland,0
0,297,71,62,967,1,MZYQUSEvWV,76,Spain,1
1,821,8,64,75,0,hzwxOEWPnQ,64,Germany,1
1,573,17,18,127,1,pTWLPRxNYD,40,USA,0
0,871,17,60,911,0,jnOrJNftAd,1,Germany,0
0,6,78,17,761,0,sRZcYwLtoU,92,Ukraine,1
1,967,83,40,472,1,jKRnsMeloD,14,"Saudi Arabia",1
0,839,83,69,727,0,BQelaYJguk,95,Germany,0
1,696,81,95,153,1,plxtWXjwVG,74,USA,0
0,197,2,10,90,0,FMxjWvIHfs,85,Germany,0
0,894,50,78,584,0,NYvceIJfXs,40,Japan,0
1,224,98,64,506,0,afdYkDSEwj,94,China,1
0,418,2,23,646,1,AxkbBWHzvh,94,USA,1
0,723,43,34,668,1,ntrxuowMKF,99,USA,1
0,954,38,73,702,1,fAtmxdpBPZ,74,Polland,0
0,222,77,12,568,1,DteynbMdzx,100,Ukraine,0
0,250,86,94,328,1,nwNvCJqOSA,25,China,1
0,66,79,46,651,1,UesBYPlQGJ,29,Spain,0
0,944,72,46,664,0,eyXjKxuYLg,39,Germany,1
1,267,80,95,769,1,PZYpVGXBcb,11,Italy,0
0,691,34,22,110,1,VNPEoCFDxt,40,Ukraine,1
0,424,16,83,32,1,XfZHPuQjLS,61,France,0
0,910,6,33,649,0,HikcyDnJGx,100,Polland,0
0,431,19,81,2,0,XSPntijFls,66,"Saudi Arabia",1
0,221,17,1,530,0,KpXIyUdfau,88,China,0
1,582,71,40,520,1,oMnJKIdZcx,77,Germany,0
1,64,58,25,630,1,pbtZfsXgcu,0,Germany,1
0,624,68,94,444,1,jtZHoDmSwA,46,USA,1
1,614,87,44,2,0,rUQcRdnHsT,34,USA,1
1,504,96,44,274,1,PGVUoclYJZ,29,Spain,1
1,745,9,2,90,0,DFEKiLNCet,28,Germany,1
0,259,79,13,786,1,MBfbTcDPiw,22,Ukraine,1
1,244,84,47,753,0,gblsOJHnxh,60,"Saudi Arabia",1
0,157,15,77,467,0,OYHngdyXBC,13,China,0
0,630,93,92,771,1,RUtyxYeSmA,69,Spain,0
1,442,9,49,530,0,egvNfYIRLQ,95,Germany,1
1,209,89,11,629,1,TdbkYwfyOl,34,Spain,1
0,178,90,72,96,1,lhoTsGIZkA,35,Germany,0
0,196,66,68,633,1,jSbMiEVfzt,91,"Saudi Arabia",1
1,394,93,76,421,1,zDmlxFNAnr,31,Ukraine,0
1,992,42,71,680,1,tXzuWobVZQ,43,Japan,0
1,86,26,28,801,1,lFQDRpcZMJ,78,Spain,1
0,770,50,48,234,1,dmXibETjWt,90,USA,1
1,271,7,24,202,1,YfedbDIhCs,81,Spain,0
0,735,69,72,919,0,xAHmIuRivl,63,France,0
0,518,6,12,49,1,KmMhtjXDYB,81,Ukraine,1
1,605,8,1,904,1,NljMbiqadF,26,China,0
1,598,16,75,765,0,pTazvENmwM,27,Polland,0
0,516,13,47,726,1,IrenNqgUOG,57,"Saudi Arabia",1
1,184,75,16,639,1,SnvAUByOeH,8,Spain,0
1,607,40,22,369,1,IBWDNpRSAG,44,Polland,0
0,760,95,56,587,1,wlJerAXgOx,49,USA,0
0,748,19,71,890,0,HgadwbzsQS,9,"Saudi Arabia",1
1,470,35,70,74,1,TrvafpVNzC,98,Germany,0
0,354,12,80,454,0,vmshKPWipt,32,Japan,0
1,571,91,64,945,0,DAaxJWSfLK,44,"Saudi Arabia",1
1,142,8,65,374,0,hTXeqvlxBZ,15,Polland,0
0,674,96,3,7,1,tkPWnisyfS,55,Polland,0
0,478,25,11,537,0,WYUzKZuxqo,67,"Saudi Arabia",1
0,274,39,59,679,0,AYgQXiVdGU,41,USA,1
0,516,14,5,147,1,PewjuRqZKN,23,Ukraine,1
1,854,62,16,215,1,RQXuacExLH,12,"Saudi Arabia",1
0,107,53,44,257,1,bhPvYRATqn,93,Germany,0
1,286,98,3,486,1,wSGqRofJHa,14,USA,0
0,981,34,80,407,0,FxKDpbfrak,50,"Saudi Arabia",1
0,157,53,87,710,0,iCFfadmwcq,38,Spain,0
0,184,61,55,7,1,tmGshXvoDF,50,Japan,1
0,837,68,8,959,1,nRrFYbZVlq,93,USA,0
1,977,41,75,650,1,UPKaFYnwim,14,Japan,0
0,121,85,76,164,0,NLntQlyGFo,50,China,0
0,962,67,97,242,1,ZoubRJvkAr,83,China,0
1,858,40,39,711,1,smZKdMUFqj,11,Germany,0
1,903,56,60,454,0,rFyjlTQDaL,10,Polland,1
0,497,80,24,915,1,ojLXKckATq,6,USA,1
0,861,21,12,658,0,DQbROKyzvi,82,Germany,1
0,581,84,7,730,0,awjGMBdLEI,36,China,0
1,63,23,25,114,0,wjQIXONSPx,14,USA,0
1,887,95,56,338,1,eiPULaJZkY,72,Spain,1
0,586,75,11,634,1,xdMAjYQKvs,46,USA,1
1,959,48,11,851,0,YbtrCFGjoZ,72,USA,1
1,194,17,72,553,1,SPnMXVNarm,53,USA,1
0,963,64,64,919,1,HtIRcfmGSB,16,Japan,0
0,787,19,32,177,0,UIFMAHgkmx,67,Japan,0
0,18,4,26,230,1,hblzQuZenc,74,Japan,0
0,105,63,50,810,1,RokLmaUrVE,70,Polland,0
1,361,81,91,729,1,uKwVLhpjJR,2,Germany,1
1,918,14,68,120,1,lpWmzJRnAM,53,China,1
0,80,19,77,257,0,EtegzZMDQn,8,USA,1
0,456,8,34,15,0,iQltAgDSTW,97,USA,0
1,461,76,20,811,1,kmpdMVYDAt,63,USA,1
1,98,86,16,437,0,tZWvsJlgIV,77,Ukraine,0
1,204,30,74,478,1,vdhHnuLVUC,25,Ukraine,0
0,966,97,52,153,1,QgMqWpAxmD,37,China,0
1,601,93,13,530,1,jdhDVwpMRc,57,Germany,1
1,977,41,76,76,1,zQqMmrAfYi,85,USA,1
0,530,99,37,988,0,kdiTUcZIar,89,Germany,1
1,407,41,57,497,1,txQABXDiye,79,Polland,1
1,989,83,35,356,1,DdCbwriQag,59,Spain,0
0,423,15,83,871,0,dDMUBtvzHu,65,USA,1
0,109,3,95,259,0,BuvIPwmtjH,35,"Saudi Arabia",0
1,140,38,68,502,1,zNqygDhLZW,20,Spain,0
1,819,86,23,523,1,ujNocpmAOK,99,Germany,0
1,418,98,98,932,0,uxAovQGpKg,3,Germany,1
1,579,40,86,446,1,LPAzgthHsp,1,Spain,1
1,401,34,46,835,1,hNCqWKeTFZ,24,USA,1
0,998,2,62,67,0,tAQaLZJkzR,16,Germany,0
0,249,85,59,394,1,GKhMqWxHLr,14,USA,0
1,351,33,89,330,1,CzOHQkasdA,3,USA,1
0,536,8,48,48,1,flsaxqeXYk,64,Japan,0
1,548,57,51,949,1,fXSBjHuEvx,64,USA,1
0,668,46,90,295,1,RCSKtVDwoE,78,USA,1
1,257,72,69,344,1,PwfGBahLDK,16,Germany,1
1,913,82,60,59,0,qFQRUjOZoB,80,USA,1
0,967,70,11,651,1,TaUkcQfHSs,25,China,1
1,20,36,8,848,0,YIBFoUtjhg,27,China,0
1,284,12,67,145,1,xzaOvIYyGi,55,USA,1
0,130,83,77,428,1,yKxHaksdgS,37,Polland,0
0,821,36,40,187,1,kASeUxFVoh,8,Ukraine,0
0,316,51,88,536,0,NRKGtdixCw,28,"Saudi Arabia",1
1,892,82,23,177,0,PoJlwUHKXr,44,Italy,0
1,610,16,57,25,1,zXZDNSBkgu,74,Spain,1
1,591,5,46,705,0,ioXwmOcTpS,71,"Saudi Arabia",1
1,654,30,49,90,1,DGyHetkrqw,7,Polland,0
1,835,67,80,782,0,IzMtrEHBsV,79,Germany,1
0,703,27,40,158,1,nJEUQpsCSH,86,China,0
0,419,87,15,333,1,GeytKbRFEA,98,China,0
0,181,93,18,174,1,qIWxPCNayv,48,China,1
0,812,18,84,665,1,dimvoOeChc,74,Italy,1
1,954,71,57,626,1,yDUtRGCuIa,75,USA,1
1,37,88,15,809,0,guAbYIHpVv,51,USA,1
1,390,53,77,374,0,YytkINuHdA,82,"Saudi Arabia",1
1,609,43,39,662,0,XhlGeFWcRU,49,Spain,0
1,844,45,13,697,0,iSQMpbnKgH,26,Japan,0
0,724,84,82,706,1,XlGvQMzYnw,89,Japan,0
0,880,99,76,114,0,UrveTBtMnX,9,Germany,0
1,937,59,81,511,0,qNICURAxOG,32,Germany,0
0,807,28,60,147,0,sNneXCHVLY,69,China,0
0,179,64,18,670,1,BRoZenKQYu,75,"Saudi Arabia",1
1,888,97,3,956,1,FmIyYfqDOh,50,"Saudi Arabia",1
0,25,4,83,940,0,TOcaCYNVEd,47,"Saudi Arabia",1
0,913,96,62,106,0,hGdVXMUgjc,79,USA,0
1,321,5,12,941,1,yqQYwlgSax,56,Polland,1
1,722,39,25,266,0,yjDoXtfplZ,18,USA,1
0,599,55,40,544,0,vBHiRbWKOq,0,Japan,0
0,477,87,7,670,0,JQCKkviLam,3,Germany,0
1,281,62,78,418,0,qzZtrCDSnR,50,Germany,1
1,52,19,36,123,1,GHcChDPsBI,78,"Saudi Arabia",1
0,318,86,16,116,1,gAceNxCiKn,33,China,0
0,992,36,74,668,1,NIZDRHjPze,17,USA,0
0,158,29,72,89,1,tuwGVRlqyT,48,Ukraine,0
1,126,31,68,777,0,TnGXVdUoek,62,France,1
1,427,55,62,962,1,qfNKJcuMei,96,Germany,0
1,841,41,3,19,1,cWPgwEXOdY,43,Ukraine,0
0,135,34,97,146,0,RXahSvrjYo,0,Italy,0
1,221,95,79,122,1,fWSViwqxHg,47,USA,1
1,805,24,80,667,1,LTAdqXZpYG,18,Spain,0
0,186,84,22,259,1,RJMChTnGcE,36,Ukraine,0
1,495,16,59,293,1,OVXkKMbTFD,60,"Saudi Arabia",1
0,719,26,53,259,1,AFeOdBKYZU,74,Germany,0
0,967,84,89,322,1,dLGOSfsxDm,77,Spain,0
0,996,49,5,918,0,iUbNkyBquH,61,China,0
0,276,86,59,512,1,JaURhBsTvr,26,"Saudi Arabia",1
0,542,87,28,599,0,jTvSInZQwf,17,Japan,0
0,588,60,72,782,1,CwvbexSmMJ,2,USA,0
1,556,81,52,120,0,hOUHetWBzl,66,"Saudi Arabia",1
1,50,48,24,196,0,WuzZCOgjHk,79,USA,1
0,595,67,83,672,1,axqksWrRBP,73,China,1
1,539,54,49,559,1,MRiwlJhZWn,88,Polland,0
0,608,60,95,543,1,QmXySNvPgY,45,Ukraine,0
1,975,95,70,145,1,SOcMIYDQny,67,France,1
0,425,91,10,683,0,ARTaGOZyjW,14,Italy,1
1,548,69,58,921,1,WLPegTYKJr,16,China,0
0,304,71,38,616,1,HUobpYgfit,49,"Saudi Arabia",1
0,542,49,55,327,1,HROtyrjqDI,30,"Saudi Arabia",1
1,911,76,32,337,0,RnacsWlFyS,42,Polland,0
1,255,18,95,204,0,lZXoLmPJFn,39,"Saudi Arabia",1
1,638,63,94,694,1,GsfjxRUaFI,34,Germany,1
1,672,99,54,792,0,ozUxrXalbI,89,Polland,0
0,52,38,26,800,0,CTugDLsaRW,69,USA,1
1,156,99,77,23,0,zKxMAZLlfa,73,Polland,1
0,527,35,59,683,0,FKEtsuPgYX,42,Japan,0
0,599,14,21,888,0,WBPLkdwCue,39,Italy,1
0,17,91,83,983,1,kpvyPiDAEe,10,USA,0
1,356,17,77,17,1,BfwsiXIEGp,7,USA,1
1,170,8,26,816,0,mvGfVpFoqI,97,USA,0
1,808,23,50,347,1,HlUOkCgLaS,37,Italy,1
1,164,97,38,427,1,LKerFNaIPf,87,USA,1
1,414,32,28,411,0,aIAJgLKtBx,48,USA,1
1,174,50,18,386,1,XkIzfKuilA,97,Italy,0
0,743,99,40,810,0,INGHPZxCaL,3,USA,1
0,571,70,11,78,0,SVWGcnbwyL,81,Spain,0
1,447,26,11,575,0,hRQJDzyKCu,78,France,1
1,564,62,71,750,0,zbwUMoyeWK,5,Spain,1
0,768,65,7,367,1,zUikYKqOMc,45,"Saudi Arabia",1
0,263,94,51,795,0,QdWaLPKlyB,2,Italy,0
0,952,69,26,650,0,MCsjqOQxGa,62,Japan,0
1,129,13,24,339,0,eJtjaPRXNO,37,Japan,0
0,262,6,11,386,1,tJfcgxDeTB,51,China,0
0,704,80,69,343,0,fLYtPGqdXu,89,Italy,1
0,530,57,28,814,1,NZDsPrdcmE,64,USA,1
1,801,2,37,183,0,IPYirWqkeS,77,Japan,0
0,389,17,18,151,0,JUhgVIWOje,98,Polland,0
1,829,50,36,604,0,JLYtPKHClX,36,Spain,0
1,567,95,54,335,0,PFUeNEKfyZ,82,USA,1
1,907,78,78,616,1,gDezLsomTF,7,USA,1
0,44,27,48,668,0,viGzhTdjVm,43,Ukraine,1
0,780,90,20,616,0,QiEzoBNRTD,57,USA,1
1,297,79,85,957,1,SlqeHdnvXI,74,Spain,0
0,291,95,20,288,0,PiwLCgjQRU,24,USA,1
0,239,3,28,970,0,ngkYuEsFpe,9,Spain,0
1,556,48,98,87,0,nRKlZJEbvA,94,"Saudi Arabia",1
1,218,24,89,698,1,sKgueTNdYV,75,Germany,1
0,26,53,5,685,1,VPcSRaeoHG,39,USA,1
1,434,28,97,91,1,SAXiRxeLUD,42,Spain,1
1,765,72,11,163,1,XWjOPMBNnF,28,USA,1
1,550,35,15,938,0,XMcJEAUkiF,96,Italy,0
0,660,66,90,499,1,ZSxfqXsoWp,5,Spain,0
0,327,76,96,303,1,lkQwcbUOZj,40,USA,1
1,217,13,10,97,0,pGKBwLCrod,86,Spain,1
1,148,27,5,283,0,PJunzMCHTl,94,Germany,0
0,859,33,15,310,1,OUwbGdXnNj,80,USA,1
1,842,18,59,264,1,HFLYqNfCBs,15,China,0
0,41,21,39,286,0,ZXhJqQVGjB,19,Italy,0
1,136,45,24,947,1,PQefCytuxW,81,Germany,1
0,981,78,49,84,1,ZmNvhAiRjs,90,China,0
1,688,76,75,893,1,ydOeisFGlp,51,Germany,1
1,976,17,88,686,0,IsimqTPrDW,45,Spain,1
1,426,98,59,966,0,OjrtUPzfak,29,Germany,0
1,320,40,83,647,1,CSnZITwQuU,70,Japan,1
1,359,33,80,2,1,hujRUqISwW,11,Polland,0
1,320,91,10,717,0,jxfLTbmWzk,72,USA,1
0,876,72,30,658,0,YQABPJmrMp,59,Germany,0
1,133,29,46,902,0,oYstqSTIbl,95,USA,0
1,711,14,39,11,0,dwYsxPMaTp,9,USA,1
0,627,52,63,737,0,MxGHLpekKm,11,Japan,0
1,669,19,26,875,1,klaHdCityO,34,China,1
0,951,5,25,548,0,TdzSteHVrp,88,Ukraine,0
1,905,81,27,582,0,muTeqMDtpS,66,"Saudi Arabia",0
1,436,89,55,205,0,rEnspVHdhD,41,Japan,0
1,77,75,19,703,1,yPwgqQVeUs,26,USA,1
1,801,53,77,905,0,VIxrcwuiEU,3,Polland,0
1,340,30,56,405,1,jSNKVlFBiI,80,Italy,0
1,406,39,21,821,0,qsmMlETihp,44,"Saudi Arabia",1
1,984,11,4,403,0,CoxpTcUiYw,7,USA,1
0,694,84,39,671,0,fVwUvTiAgd,29,Germany,1
1,280,47,3,484,0,cGMeazhZfw,1,Italy,1
0,765,86,26,777,1,TsXROcoEVM,23,Polland,0
0,996,43,69,904,0,LyCxiSOuEI,61,"Saudi Arabia",1
0,661,81,14,614,1,xQdDBNLqPc,28,USA,1
1,675,5,5,458,0,kLdHCmpjOP,10,Japan,0
1,277,32,99,123,1,JaXeQZmYKw,63,China,1
1,739,39,73,47,1,kuBdptwAFg,67,Germany,0
0,714,34,4,937,0,lWJOdzLVYX,15,USA,1
0,245,26,97,45,1,lOaiSnNjWL,41,Spain,1
0,564,38,71,38,1,rRnGFiKAYC,91,Germany,1
1,84,22,66,515,0,zFwIviTcWb,85,Spain,1
0,542,61,4,126,1,yAbGgkoKRx,42,Ukraine,1
1,231,13,25,888,1,OlBVqAcNXT,25,USA,1
0,602,92,9,949,1,DWCrnqMIbB,45,Ukraine,0
0,890,65,53,818,0,qArNVXzBas,35,China,1
0,962,50,15,823,0,BfoiAbIDPm,16,USA,1
1,849,44,66,801,0,VqxKLvabIn,40,USA,0
1,645,66,10,670,0,hgueNbjiBE,65,Ukraine,1
1,48,11,56,325,0,nIaQbRZAJi,70,"Saudi Arabia",1
1,769,65,57,952,1,INrXJkfGMo,57,Japan,0
0,698,78,59,642,0,KRLmJSreYH,53,China,1
0,502,91,66,559,1,CjiNymUvSD,92,USA,0
0,341,97,97,894,0,zcvkGwpFUj,19,Italy,0
0,851,52,41,500,1,rhVpLcZdtP,35,China,1
1,231,50,11,525,0,PXVZsxQqGS,67,"Saudi Arabia",1
0,977,26,2,985,0,XhxzZFaCin,50,"Saudi Arabia",0
1,997,23,94,753,1,sUdrhpwRDG,39,USA,0
1,908,96,80,631,0,IFozMYLCiO,64,China,0
0,185,12,23,837,1,sgdfCEqNJb,63,Italy,1
1,510,13,52,6,1,NEXVklMfvI,90,Japan,0
0,296,64,99,930,0,pKGOmkDcIe,26,China,1
1,908,14,49,168,0,VCBUEHYQDF,73,USA,0
0,591,66,79,821,1,BUEJPrektO,34,Polland,0
1,955,45,44,992,0,yBGtOAUgmu,4,Spain,0
0,373,90,2,545,0,ViMndluIqg,46,Germany,1
0,649,43,10,681,0,mRjhuOIBzY,34,USA,1
0,948,48,51,294,0,cradPEMROx,86,Germany,1
0,707,22,69,763,1,QAISCUVDaB,74,Germany,0
0,755,88,53,243,1,SJIzjXPndl,98,USA,0
1,706,70,34,295,0,uatLPWnZTG,24,Germany,0
1,695,7,59,412,0,RNdVXBocwe,77,France,1
1,526,74,42,926,0,wEquNRmbWO,5,USA,1
1,40,13,48,938,1,TAHSfbxQWq,28,USA,0
0,974,88,72,387,1,vjhSkKVbRz,29,USA,0
0,361,60,6,440,1,qnoNkICxWb,82,"Saudi Arabia",1
0,759,16,4,982,1,ihupvbAXfm,69,Japan,1
0,6,98,60,936,1,CxhySGzmJO,3,USA,1
1,511,88,69,956,1,lCpGMnjmWb,14,"Saudi Arabia",1
0,192,40,59,614,1,QPlGEVJwiS,36,Japan,1
0,50,73,61,291,0,TkKEZgcdLC,90,France,0
1,661,89,46,355,0,nYbGOhHqzS,36,USA,1
1,244,87,53,621,1,UkGHlMOyaW,93,USA,1
0,136,14,20,889,0,RQrTVxUGnZ,16,USA,1
0,379,100,4,336,1,MVAZWgkqPS,82,USA,1
0,786,97,64,911,0,xDljfJuyFU,92,"Saudi Arabia",1
1,419,77,39,811,0,DBmxNpOEwc,6,"Saudi Arabia",1
0,965,82,18,823,0,jhPZAWQlyv,85,Japan,0
0,741,39,49,348,1,LKmRVeqISr,17,USA,1
0,240,10,29,428,0,RZzEMNLwFl,96,Polland,0
0,17,41,47,872,0,beZwISXYCJ,77,Ukraine,1
1,977,83,72,70,0,tUoiazrSkm,26,Polland,0
1,956,41,0,850,0,bIyUctiqrZ,67,Ukraine,1
0,970,31,30,755,0,iolaKptDEL,11,USA,0
0,675,84,54,115,0,aqbtDwGSlW,73,USA,1
0,906,5,38,316,0,CsVAoLWnva,51,USA,1
0,925,11,71,225,1,IBRGvjlQwq,56,Polland,0
1,893,14,72,345,1,mAgGnRPIkd,15,Japan,0
0,889,5,13,223,0,ZhqJtejAKB,19,"Saudi Arabia",1
0,285,5,19,495,0,rRHvKeSqbd,35,Polland,0
0,534,100,22,220,1,uStMZOgaYC,27,USA,0
1,629,64,52,956,0,IvHwbpTJdu,10,USA,0
1,169,48,100,74,0,JdEsuwoIRG,53,"Saudi Arabia",1
0,584,99,33,411,1,mPzYaGBhlC,36,USA,1
1,868,53,93,780,0,iPVldTFBzA,92,China,1
0,193,83,70,752,1,kuaMzpyNFv,8,"Saudi Arabia",1
0,194,62,40,665,1,bxPwaoHAsX,71,Germany,1
1,739,92,4,492,0,PVgJQOfuCG,43,Italy,1
1,711,67,25,698,1,mUTFlrQXac,62,USA,0
1,644,1,58,549,1,ceLvtFDEyM,96,USA,0
0,377,48,76,64,1,pPceHKOdyZ,41,China,0
0,292,25,64,361,0,arChgALmUo,4,USA,1
0,804,42,29,25,1,WltPigZEXp,8,USA,1
1,428,93,39,250,0,GEJCWXcayb,53,USA,1
1,416,61,65,175,1,YKSUVvkqmT,94,Spain,0
1,213,71,52,865,1,hMbSsAnmPJ,80,Germany,0
0,976,81,89,238,0,dHjROvktEG,66,Ukraine,1
1,375,18,89,538,1,CdUfjOLKyE,63,Spain,1
0,526,31,64,703,1,oisubIpegw,56,"Saudi Arabia",0
1,732,48,65,638,0,JATzGKmpgu,98,France,1
0,296,18,60,274,1,lusZAVwTYF,99,USA,1
1,780,8,69,339,1,DuASZmfoKM,39,Italy,0
0,929,34,48,959,0,IaLkbpNmDt,54,Spain,1
0,377,65,73,317,0,UKgjQVWXlq,13,Ukraine,1
1,828,80,53,638,1,ZBeHUKhFML,73,Spain,1
1,540,51,91,244,0,BmbAXuSMPg,95,Spain,1
1,216,47,64,189,0,MIZHvgyPRo,55,Spain,1
1,994,69,99,739,0,QeYaTzfDUX,23,Japan,0
1,962,20,9,69,1,QaWPTuZpzS,93,"Saudi Arabia",1
1,37,30,47,585,0,RondChOMHG,28,Japan,0
1,433,77,100,274,1,FtexgIAOJD,9,USA,0
0,164,92,87,472,1,ZPpBLQuGjb,4,Japan,0
0,863,86,78,559,0,YzROtdlhiw,31,USA,1
1,528,85,36,184,1,zTgQsIaWxH,34,USA,1
0,926,66,33,966,1,TXARqwQtZO,31,USA,1
0,185,7,47,346,1,gryfFUTQIK,17,Spain,1
1,913,54,38,238,0,GBizpxyKOI,8,"Saudi Arabia",1
0,108,4,35,465,0,RDGcUxTeiZ,29,Spain,1
0,46,97,21,617,0,KLCSvfIqZW,88,Spain,0
1,947,78,10,15,0,yjoWlEUqxw,50,Japan,0
0,745,27,62,79,0,TRsErINvAW,61,Japan,0
0,703,16,22,774,1,OYpbGesnhy,16,China,0
1,694,29,67,35,0,TuFteEyOCR,30,Ukraine,1
0,423,51,35,750,1,rpvaUVQzNW,37,Polland,0
0,358,90,52,194,1,AgbMXEsZPO,92,Germany,1
0,120,15,95,689,0,AQnWecmsJM,10,China,0
0,494,60,75,344,0,NFwlpTfJnW,22,USA,1
1,276,51,40,182,1,wSalZXAmtp,56,USA,1
1,698,60,12,978,1,VcXKunkOgM,94,Italy,1
0,824,66,34,282,1,wWsUxbtXOJ,54,USA,1
0,383,55,98,598,0,iFqYstCDfa,6,Spain,0
0,787,4,75,207,0,AwuzikHXIV,61,"Saudi Arabia",1
1,178,42,37,852,0,zCnuUthDcS,96,Italy,0
1,371,49,28,63,1,QIqpPsYzNL,25,Japan,0
0,619,91,58,714,1,sawXUxTkYf,48,Ukraine,1
0,138,34,87,14,1,jfQTHgZWkD,85,Germany,0
1,843,30,48,592,1,bmASkyYGlZ,43,Germany,1
0,673,17,97,760,1,rwUEWdejAT,41,China,1
0,93,13,83,815,1,QCqLzJpBPg,26,France,0
1,700,17,14,152,1,jOzQmHiFKx,93,Polland,1
0,79,96,8,514,1,KyqPrXmnFZ,98,Spain,0
0,367,70,56,917,1,nfgGCzOMPb,28,USA,1
0,892,2,27,378,1,fxknBoGtRD,76,Germany,1
1,93,38,15,796,1,PtRXSnDMkI,64,China,0
1,240,51,87,492,0,XdQOWJGISo,73,China,1
1,195,47,2,72,0,TKRkrEqxXc,93,Germany,0
0,815,43,62,827,1,kfRmatspLZ,98,USA,1
1,543,95,63,568,0,cAtGxonaQk,0,"Saudi Arabia",1
0,941,96,92,550,1,TIrkQCDVlR,24,Spain,0
0,794,11,13,614,0,bmvPDjOSXM,53,USA,1
1,788,15,29,56,1,ALhjgYDGwn,34,Germany,1
0,288,29,100,230,1,IoPXeCjTNJ,34,Japan,0
1,628,51,85,34,0,JkRyTDAEmx,66,Germany,1
1,944,79,3,934,1,sFKyZeNgWE,85,Japan,0
1,883,33,59,915,0,FABmpqsJQG,5,Germany,0
1,331,68,7,591,1,EWNrsKGRPH,57,USA,1
1,794,1,41,276,0,AVRoiSbYZf,71,Germany,1
1,480,22,74,536,1,QnDpoXsmdS,37,Italy,0
0,456,30,59,483,1,FElbPpeWTH,42,Japan,0
1,332,40,52,941,1,oTBbyRVnlG,62,Germany,1
1,459,81,66,148,0,ybJqEtwdKC,68,Spain,1
0,427,85,43,128,0,XZACTepKQy,37,USA,1
