email_custom_domain,same_email_domain_count,projects_count,strings_count,members_count,has_private_project,same_login_and_project_name,days_after_last_login,country,purchase
1,198,92,29,76,0,1,20,Spain,0
1,120,73,5,33,1,1,1,China,0
1,73,96,51,17,1,1,15,Japan,0
1,59,19,19,12,0,1,23,France,0
0,101,83,22,12,1,1,30,France,0
0,188,49,0,132,0,0,6,Germany,1
1,76,58,46,34,1,1,29,France,0
1,74,61,50,38,1,1,12,Italy,0
0,125,2,86,80,0,1,1,Polland,1
0,162,12,54,927,0,1,5,China,1
1,183,3,0,43,1,1,30,Ukraine,0
1,21,17,76,94,0,0,9,Spain,0
0,67,27,98,20,1,1,4,Japan,1
1,58,63,5,17,1,1,2,USA,0
0,187,15,69,470,0,0,0,Germany,0
0,164,53,9,164,0,0,6,China,0
1,91,29,32,593,0,0,20,Japan,0
0,155,67,68,36,1,1,3,Ukraine,1
0,53,60,32,6,1,1,23,Italy,0
0,44,43,52,591,0,1,20,Spain,0
0,111,1,60,35,0,1,6,China,0
0,182,26,58,22,1,1,10,Japan,0
1,126,99,20,17,1,0,5,China,1
1,141,93,29,44,1,0,18,Polland,0
0,183,6,42,987,0,0,28,Italy,0
1,5,49,27,252,0,1,17,Spain,0
0,62,16,23,1,1,1,24,Germany,0
1,41,71,52,10,1,0,4,Germany,1
1,152,13,10,17,1,0,0,USA,1
0,27,54,7,31,1,0,12,USA,0
1,113,82,20,628,0,1,29,Ukraine,0
0,89,2,52,34,1,0,14,Ukraine,0
1,24,10,26,26,1,0,2,Spain,0
0,65,33,73,885,0,1,14,Japan,0
0,198,92,85,47,0,0,1,China,1
1,162,43,1,18,1,0,12,China,0
0,147,88,38,829,0,0,13,Italy,0
0,109,15,16,13,1,0,6,Germany,1
1,131,26,76,8,1,1,25,Japan,0
1,190,25,82,37,1,0,4,"Saudi Arabia",1
1,98,41,6,42,1,1,10,China,0
1,77,6,39,1,1,0,16,China,0
0,168,84,77,439,0,0,6,Japan,0
1,58,57,23,43,1,0,25,Polland,0
0,136,38,52,892,0,1,18,Ukraine,0
1,179,82,65,44,1,1,17,China,0
1,11,42,3,13,1,1,14,Italy,0
1,118,7,51,671,0,1,6,"Saudi Arabia",1
0,166,56,36,5,1,0,3,Germany,1
1,59,96,3,28,1,1,5,France,1
1,78,27,82,33,1,0,28,Germany,0
1,74,92,52,41,1,1,5,France,1
1,20,89,44,36,1,0,6,Polland,0
0,137,24,93,37,1,0,2,Germany,1
0,152,33,85,37,1,1,16,"Saudi Arabia",0
1,147,83,10,687,0,0,25,Italy,0
0,134,56,28,32,1,1,10,Italy,0
0,149,88,18,238,0,1,3,"Saudi Arabia",1
1,52,43,62,132,0,0,4,France,1
1,178,26,60,357,0,1,16,USA,0
0,171,49,61,993,0,1,5,Germany,1
1,12,20,63,12,1,0,0,Spain,1
0,13,50,90,20,1,0,0,"Saudi Arabia",1
0,187,55,50,29,1,0,16,Polland,0
0,168,92,64,19,1,1,2,France,1
0,125,96,5,8,1,0,6,Polland,0
1,86,76,6,8,1,0,6,Germany,0
1,143,56,69,50,1,1,25,Japan,0
0,100,6,82,11,1,0,26,Spain,0
1,113,9,15,31,1,1,5,Germany,1
0,58,58,67,25,1,1,30,Italy,0
0,63,99,13,984,0,0,12,France,0
0,116,33,79,699,0,0,1,USA,0
0,107,34,66,76,0,1,11,Ukraine,0
1,142,42,17,645,0,0,0,USA,0
1,49,36,18,3,1,1,2,Ukraine,1
0,185,98,46,33,1,1,9,USA,0
1,162,95,13,9,1,1,19,China,0
0,173,92,36,45,1,1,12,Italy,0
0,101,70,15,468,0,1,9,Japan,0
0,66,95,55,50,1,1,1,China,0
0,181,46,46,37,1,1,5,"Saudi Arabia",0
1,25,40,4,927,0,1,9,USA,0
1,30,53,68,748,0,1,2,Polland,0
0,166,25,14,30,0,0,19,Spain,0
0,149,95,79,503,0,0,17,France,0
0,172,100,19,741,0,0,12,China,0
1,154,14,71,16,0,1,28,Ukraine,0
1,52,30,42,20,1,1,13,Germany,0
1,68,84,73,665,0,1,7,China,0
0,190,18,87,463,0,1,17,Germany,0
0,128,100,40,94,0,1,13,Spain,0
0,87,69,61,596,0,0,28,Japan,0
1,124,46,36,13,1,0,0,Germany,1
1,126,54,13,38,1,0,7,USA,1
0,149,56,1,24,1,1,5,Polland,1
0,47,13,11,11,1,0,5,USA,0
0,78,17,43,807,0,0,19,China,0
0,2,31,2,321,0,0,3,Germany,1
0,122,67,61,140,0,0,6,USA,1
0,82,79,24,151,0,1,10,Italy,0
0,165,64,99,17,1,1,2,"Saudi Arabia",1
0,172,12,41,50,1,1,14,Germany,0
0,57,83,74,31,1,1,25,China,0
1,185,16,95,53,0,0,15,Italy,0
0,132,88,37,941,0,1,5,"Saudi Arabia",1
1,168,40,83,31,1,1,2,Spain,1
1,177,81,93,16,1,1,27,Ukraine,0
1,136,90,24,21,1,1,20,Ukraine,0
0,78,38,71,9,1,1,7,Germany,0
1,16,13,41,17,1,0,23,Italy,0
0,194,45,87,30,1,1,1,Japan,1
1,143,48,53,47,1,1,27,Italy,0
1,171,17,40,10,1,0,25,Japan,0
1,127,9,6,45,1,0,12,Japan,0
0,31,30,67,322,0,1,1,USA,1
0,17,2,95,16,1,1,0,China,0
1,107,44,74,702,0,0,27,Polland,0
1,157,5,25,45,0,1,15,France,0
1,58,5,16,22,1,0,2,USA,1
1,151,22,77,32,1,1,21,Italy,0
1,173,29,24,747,0,0,22,Ukraine,0
1,185,61,21,679,0,1,0,Spain,0
1,141,74,57,565,0,1,23,Spain,0
0,30,68,89,793,0,1,7,Japan,0
1,85,94,27,141,0,1,21,China,0
0,42,45,40,730,0,1,6,Japan,0
1,69,43,10,929,0,1,14,Italy,0
0,94,17,25,3,1,0,9,Polland,0
0,75,50,89,25,1,0,15,Italy,0
1,96,97,84,636,0,0,14,Spain,0
1,22,76,24,207,0,0,5,"Saudi Arabia",1
1,119,36,99,48,1,0,7,Ukraine,0
1,138,72,77,290,0,1,5,France,0
0,153,30,1,261,0,0,6,Germany,1
1,179,4,44,382,0,0,6,Ukraine,1
1,71,22,40,34,1,1,4,Polland,0
0,9,92,68,518,0,1,17,Spain,0
1,186,74,70,49,1,0,18,Ukraine,0
0,184,73,41,902,0,0,9,Spain,0
0,19,89,8,30,1,0,6,USA,0
1,113,79,4,446,0,1,1,"Saudi Arabia",0
0,16,28,37,597,0,1,19,Spain,0
1,107,21,52,28,0,0,9,Ukraine,0
0,198,58,33,615,0,0,4,Germany,1
1,199,22,57,5,1,0,9,Ukraine,0
1,144,26,99,15,1,0,15,Spain,0
1,27,72,43,28,1,0,6,Spain,1
0,81,8,16,8,1,0,7,China,1
0,8,49,4,24,1,0,10,China,0
0,70,10,93,884,0,0,11,Italy,0
0,33,35,30,392,0,1,1,Germany,1
0,24,58,49,22,1,0,0,"Saudi Arabia",1
0,142,46,50,5,1,1,0,France,0
1,182,27,59,507,0,0,5,USA,1
1,190,6,48,18,1,1,7,Japan,1
0,94,94,0,30,1,1,5,Japan,0
1,181,21,51,635,0,0,7,Ukraine,0
1,11,16,32,908,0,1,27,Ukraine,0
1,179,78,0,44,1,0,24,"Saudi Arabia",0
1,94,65,79,706,0,1,6,Polland,1
1,37,63,67,4,1,0,5,Spain,1
0,52,46,22,1,1,0,17,Italy,0
0,116,10,35,2,1,1,2,"Saudi Arabia",1
1,27,31,24,35,1,1,26,Polland,0
0,139,22,75,5,1,0,7,Italy,1
1,195,19,44,34,1,1,5,China,0
0,196,3,67,413,0,1,3,Polland,1
0,57,41,7,26,1,0,4,Germany,1
1,91,74,17,6,1,0,0,"Saudi Arabia",0
0,94,17,76,753,0,0,14,Polland,0
0,187,3,90,820,0,1,13,Japan,0
1,138,47,81,42,1,0,7,China,1
0,62,9,20,5,1,0,1,Japan,1
1,130,86,24,44,1,0,1,"Saudi Arabia",1
0,133,46,59,47,1,1,19,Italy,0
1,199,74,93,1,1,1,26,Italy,0
1,11,62,75,927,0,0,4,Japan,1
1,97,31,75,26,1,0,3,Germany,1
0,85,24,83,41,1,1,7,"Saudi Arabia",1
1,92,45,48,161,0,1,5,Spain,0
1,130,44,22,38,1,1,1,France,0
0,170,96,93,255,0,0,4,Japan,0
1,68,94,27,32,0,0,13,Italy,0
1,165,67,47,9,1,1,14,Italy,0
1,123,61,62,37,1,1,19,Spain,0
1,149,7,52,17,1,1,7,Ukraine,1
0,60,94,86,41,1,0,9,Spain,0
1,95,92,56,780,0,0,19,Germany,0
0,122,46,29,704,0,0,1,France,0
0,152,36,89,449,0,1,2,Germany,1
0,80,97,35,33,1,1,20,USA,0
0,187,91,12,44,0,0,0,China,0
1,195,60,92,17,1,1,6,Spain,1
0,63,50,51,32,1,0,6,Germany,1
1,64,86,95,41,1,0,0,France,0
0,82,50,94,345,0,1,7,France,1
1,189,85,20,637,0,1,13,France,0
1,136,83,13,3,1,0,0,Polland,1
0,134,3,20,49,1,0,3,France,1
1,32,16,45,236,0,1,21,Germany,0
0,39,6,15,42,0,1,3,Germany,1
1,84,89,42,44,1,0,3,Ukraine,0
0,65,25,3,958,0,1,30,France,0
0,37,88,61,20,1,1,8,Spain,0
1,0,39,20,135,0,1,13,Japan,0
0,10,65,46,227,0,0,26,Spain,0
1,72,71,68,381,0,0,4,Italy,0
0,128,43,36,546,0,0,4,Germany,1
0,94,30,61,92,0,0,22,China,0
0,79,86,66,326,0,1,5,USA,1
0,158,91,92,5,1,1,4,USA,0
1,26,50,21,274,0,0,8,Spain,0
1,116,73,41,998,0,1,2,"Saudi Arabia",1
1,59,47,21,18,1,0,30,Ukraine,0
1,21,28,40,9,1,0,1,Polland,0
0,84,53,61,345,0,0,3,China,1
0,41,20,55,12,1,0,4,"Saudi Arabia",1
0,110,62,74,18,1,0,4,Spain,0
0,45,38,80,11,1,1,19,Polland,0
1,86,11,22,187,0,1,18,USA,0
1,164,82,27,30,1,0,4,Polland,0
1,12,82,43,13,0,1,8,China,0
0,84,16,7,36,1,0,4,Germany,1
1,118,55,66,22,1,0,7,"Saudi Arabia",1
1,87,17,30,27,1,0,14,Ukraine,0
1,39,6,24,36,1,0,7,Italy,0
0,182,17,32,47,1,0,7,Japan,0
1,10,71,33,50,1,0,6,Germany,1
0,8,10,87,10,1,0,7,Spain,1
0,125,38,43,7,1,0,11,Japan,0
0,70,42,74,15,1,1,4,China,0
1,50,29,67,865,0,0,0,"Saudi Arabia",1
1,55,51,15,18,1,0,5,Polland,0
0,155,33,81,459,0,1,18,USA,0
0,43,66,92,182,0,0,1,"Saudi Arabia",1
0,9,95,56,332,0,0,0,France,1
0,188,30,67,47,1,1,12,France,0
1,166,64,66,38,1,0,28,Italy,0
0,103,1,50,310,0,0,22,"Saudi Arabia",0
1,194,34,71,797,0,0,6,Polland,0
0,68,72,55,655,0,0,24,Japan,0
1,25,53,48,695,0,0,20,USA,0
1,63,89,75,11,0,0,12,Polland,0
1,36,21,16,21,1,0,18,Japan,0
1,84,25,51,396,0,1,2,Italy,0
1,103,48,26,9,0,1,15,Polland,0
0,88,11,24,31,1,0,3,France,1
1,94,48,43,35,1,0,3,Spain,0
0,27,62,48,23,1,0,23,Ukraine,0
0,88,48,54,44,1,1,16,Spain,0
1,200,58,9,17,1,0,29,Polland,0
1,39,71,81,555,0,0,13,Polland,0
1,92,40,97,5,1,0,3,USA,1
0,168,63,96,7,1,1,29,Polland,0
1,31,39,90,33,1,0,5,Polland,1
1,147,13,90,11,1,0,2,Ukraine,0
0,198,23,54,749,0,0,27,France,0
1,33,62,86,46,1,0,5,USA,1
1,59,66,75,30,1,1,2,France,1
1,200,24,51,233,0,1,1,China,0
0,38,72,56,324,0,0,7,"Saudi Arabia",0
1,68,3,67,22,1,1,28,Ukraine,0
0,55,98,51,955,0,0,4,"Saudi Arabia",0
0,1,84,59,580,0,0,19,USA,0
0,167,91,99,21,1,1,1,Japan,0
0,169,28,38,174,0,0,5,Polland,1
1,109,73,69,826,0,0,24,"Saudi Arabia",0
0,26,62,52,933,0,0,7,Ukraine,1
1,53,45,50,982,0,1,19,Spain,0
1,90,89,77,357,0,0,24,USA,0
0,112,69,2,40,1,0,4,France,1
1,164,25,43,25,1,0,0,Italy,1
1,93,37,19,1,1,1,0,China,1
1,148,67,93,259,0,0,8,Ukraine,0
1,77,39,33,1,1,0,4,France,1
1,179,65,65,29,1,0,6,Polland,1
0,99,10,3,18,1,1,12,France,0
0,89,75,62,796,0,1,28,China,0
1,16,73,27,457,0,1,28,Ukraine,0
1,189,37,70,835,0,0,30,Ukraine,0
1,28,6,70,36,1,0,6,"Saudi Arabia",0
0,175,15,63,909,0,1,18,Ukraine,0
0,18,57,30,40,1,1,4,China,0
1,144,36,21,9,1,0,21,Ukraine,0
1,34,86,62,1,1,0,12,Italy,0
0,117,34,82,428,0,1,6,Spain,1
0,14,29,40,93,0,0,8,Spain,0
1,63,37,23,202,0,0,28,Polland,0
1,120,69,2,605,0,1,20,Polland,0
1,124,93,43,30,1,0,11,Spain,0
0,132,31,2,933,0,1,7,Germany,0
0,146,90,16,15,1,1,5,Japan,1
1,104,6,85,44,1,0,12,China,0
1,30,43,13,707,0,1,17,Ukraine,0
1,104,65,35,993,0,0,1,China,1
0,36,5,58,7,1,0,3,Polland,0
0,2,68,75,675,0,0,4,Ukraine,1
0,63,73,83,104,0,0,4,"Saudi Arabia",0
0,97,23,24,25,1,1,6,China,1
1,130,37,27,5,1,1,0,Spain,0
0,199,39,58,24,1,1,5,Germany,1
0,90,82,26,32,1,1,18,Japan,0
0,87,42,23,23,1,0,0,France,0
0,11,87,4,41,1,0,5,Ukraine,0
1,122,77,15,910,0,1,10,USA,0
0,123,70,11,41,1,1,20,"Saudi Arabia",0
0,130,27,85,196,0,1,5,France,0
0,155,79,91,27,1,1,1,France,1
1,42,83,100,42,1,1,15,France,0
0,38,36,80,7,1,0,14,Japan,0
0,200,98,54,907,0,1,4,Spain,1
0,22,64,67,2,1,1,4,"Saudi Arabia",1
1,89,3,0,28,1,0,3,"Saudi Arabia",1
0,190,24,63,8,1,0,18,Ukraine,0
1,153,5,13,396,0,0,26,Japan,0
1,120,24,55,62,0,0,30,Ukraine,0
0,79,55,14,47,1,1,1,"Saudi Arabia",1
0,146,69,97,26,1,1,24,Spain,0
0,90,60,17,49,1,0,6,France,0
0,59,36,61,50,1,1,0,USA,0
0,49,47,6,131,0,1,1,"Saudi Arabia",1
0,200,49,43,24,1,1,7,Polland,1
1,89,43,20,32,1,0,2,Spain,1
0,178,3,42,45,1,1,7,Spain,1
1,21,81,2,487,0,1,15,USA,0
0,10,55,62,35,1,1,7,Germany,1
1,23,89,21,12,1,1,0,Germany,1
1,3,68,26,49,1,1,2,Japan,1
0,115,31,2,13,1,0,5,Polland,0
1,154,29,71,8,1,1,22,Italy,0
0,130,2,72,86,0,0,11,USA,0
0,200,36,21,240,0,1,5,Germany,1
1,198,5,48,30,1,1,1,Spain,0
0,152,44,54,2,1,1,6,Italy,0
1,32,84,51,8,1,0,18,China,0
0,17,64,51,601,0,1,28,France,0
1,94,13,26,39,1,0,20,Polland,0
1,84,24,30,18,1,1,18,Ukraine,0
0,47,51,8,341,0,0,1,Italy,0
1,33,70,80,93,0,1,12,Ukraine,0
1,88,98,3,389,0,1,1,Polland,1
0,178,5,65,507,0,1,1,Ukraine,0
1,32,59,7,32,1,0,13,China,0
1,145,58,29,10,1,0,0,Polland,0
0,53,6,93,565,0,1,6,"Saudi Arabia",0
1,73,3,51,567,0,0,28,Spain,0
0,148,19,7,34,1,1,8,Polland,0
0,22,66,24,37,1,0,20,Polland,0
0,17,40,33,44,1,0,26,China,0
0,156,5,58,37,0,1,27,"Saudi Arabia",0
0,13,3,14,525,0,0,28,"Saudi Arabia",0
1,171,71,92,622,0,1,6,"Saudi Arabia",1
1,119,87,60,49,1,0,7,Italy,0
0,130,13,33,26,1,0,2,Japan,0
1,95,87,56,809,0,0,7,USA,1
0,65,48,77,499,0,0,7,"Saudi Arabia",1
0,6,36,24,49,1,1,28,Ukraine,0
0,31,92,41,939,0,1,22,"Saudi Arabia",0
0,46,60,63,44,1,1,4,Germany,1
1,154,80,86,18,1,1,1,Polland,0
1,181,77,90,21,1,1,7,China,1
0,15,39,1,44,1,1,27,France,0
0,43,94,12,260,0,1,0,China,1
0,161,39,24,5,1,1,1,China,1
1,197,12,99,6,1,1,5,Germany,1
0,32,64,17,31,1,1,4,Germany,1
0,153,24,77,5,1,1,27,Spain,0
1,173,67,68,282,0,0,21,China,0
0,182,97,7,892,0,0,14,China,0
1,35,46,57,34,1,0,6,France,1
1,18,7,53,34,1,0,5,USA,0
1,135,66,39,35,1,1,0,France,1
0,165,52,5,6,1,1,14,"Saudi Arabia",0
0,140,85,40,783,0,0,12,Japan,0
0,30,100,54,505,0,0,7,"Saudi Arabia",1
1,71,9,45,42,1,0,11,China,0
0,30,76,57,756,0,1,27,Japan,0
0,21,77,96,307,0,0,3,France,0
1,27,24,94,654,0,0,2,France,0
1,27,17,96,2,1,1,2,Spain,1
1,5,47,56,25,1,0,7,China,1
0,198,4,29,13,1,1,3,China,1
0,81,19,43,237,0,0,13,Italy,0
1,78,84,48,370,0,1,27,Japan,0
1,138,37,5,866,0,1,1,USA,0
0,93,81,64,29,1,0,30,Germany,0
1,159,86,68,36,1,1,28,China,0
1,67,16,24,22,1,0,17,China,0
0,49,56,83,1,1,1,12,China,0
0,130,18,55,30,1,0,14,France,0
0,179,51,61,35,1,0,2,"Saudi Arabia",1
1,177,74,18,17,1,0,9,Ukraine,0
0,179,78,76,234,0,1,18,Italy,0
1,190,96,92,372,0,1,19,France,0
0,167,94,64,515,0,1,20,Italy,0
1,130,28,50,435,0,1,16,Polland,0
0,123,16,71,176,0,0,3,"Saudi Arabia",1
0,20,97,100,30,1,1,25,Japan,0
0,149,35,49,808,0,0,20,Japan,0
0,157,12,65,6,1,0,22,China,0
1,73,57,73,467,0,0,7,China,0
0,50,94,66,163,0,0,1,USA,0
1,144,75,35,196,0,0,19,Germany,0
0,90,8,33,430,0,1,7,Japan,1
1,119,98,52,41,1,1,18,Japan,0
1,179,25,72,727,0,1,2,Japan,0
1,80,9,58,336,0,1,26,Spain,0
1,61,76,76,80,0,1,14,USA,0
1,71,25,23,506,0,1,1,"Saudi Arabia",0
1,77,93,23,36,1,1,9,Polland,0
1,98,77,43,15,1,1,21,France,0
1,34,75,29,13,1,1,5,Ukraine,1
1,9,35,30,836,0,0,6,France,1
1,1,96,65,16,1,0,25,Japan,0
1,91,56,74,325,0,0,25,Ukraine,0
0,169,27,22,394,0,0,11,Italy,0
1,26,19,68,96,0,0,17,Ukraine,0
0,54,42,87,860,0,1,29,China,0
1,74,35,70,95,0,0,7,Ukraine,0
1,38,68,17,287,0,1,24,Polland,0
1,72,74,20,13,1,1,13,Italy,0
1,121,69,73,20,1,1,28,Italy,0
0,147,72,26,806,0,1,17,USA,0
0,196,1,8,19,1,1,3,Ukraine,1
0,79,90,98,4,1,0,28,China,0
0,157,50,36,344,0,1,1,Italy,1
1,193,65,10,5,1,0,1,Japan,0
0,20,97,58,33,1,0,22,France,0
0,117,22,57,555,0,1,6,"Saudi Arabia",1
0,149,84,53,736,0,0,11,France,0
0,16,77,64,466,0,1,2,Germany,1
0,146,8,6,17,1,1,6,"Saudi Arabia",1
0,39,19,81,45,1,1,6,Ukraine,0
1,130,49,87,37,1,0,1,Polland,0
0,109,80,52,312,0,0,0,Italy,1
0,100,66,70,19,1,1,3,Spain,1
1,178,47,0,27,1,0,0,"Saudi Arabia",1
0,117,49,42,47,1,1,2,Polland,1
1,3,62,14,31,1,0,3,Spain,0
0,118,61,41,7,1,0,30,Italy,0
1,60,10,26,8,1,1,5,USA,1
0,82,76,78,10,1,1,16,USA,0
1,108,22,90,39,1,1,0,Ukraine,0
0,24,33,5,18,1,0,19,Ukraine,0
0,23,15,23,165,0,0,17,Polland,0
0,67,61,49,2,1,0,7,"Saudi Arabia",1
1,50,55,18,21,1,0,5,Japan,1
0,63,86,71,16,1,0,28,Japan,0
1,13,33,29,28,1,1,10,Spain,0
0,43,100,24,46,1,0,2,Ukraine,1
0,191,43,72,46,1,1,2,Germany,0
1,98,44,76,239,0,0,28,Italy,0
1,139,11,34,41,1,0,6,USA,1
0,18,44,83,27,1,0,28,Ukraine,0
1,69,85,53,7,1,1,3,USA,1
1,128,23,31,7,1,0,13,Italy,0
0,38,37,0,29,1,0,19,Ukraine,0
0,176,27,93,158,0,1,30,France,0
0,144,42,57,23,1,0,22,Spain,0
0,115,35,83,16,1,1,1,"Saudi Arabia",0
0,146,16,10,938,0,0,7,China,1
0,86,51,56,14,0,1,5,Germany,1
0,175,4,21,19,1,0,7,USA,0
0,19,34,39,43,1,0,29,Japan,0
1,108,60,35,23,1,0,16,"Saudi Arabia",0
0,143,64,81,1,1,1,0,China,0
1,118,89,6,811,0,1,15,China,0
1,72,4,46,179,0,0,6,USA,0
0,16,75,66,10,1,1,1,Spain,1
1,62,73,72,742,0,0,3,Polland,0
0,145,18,65,457,0,0,12,Italy,0
1,37,17,98,34,1,1,1,Spain,1
1,84,57,51,16,1,0,2,Ukraine,0
0,52,3,92,908,0,0,7,Spain,1
1,50,5,30,41,1,0,6,Polland,0
0,194,71,48,196,0,1,3,Spain,0
1,164,2,18,741,0,0,29,USA,0
0,68,17,30,662,0,1,7,USA,0
1,135,8,94,18,1,1,2,France,0
0,25,42,37,937,0,0,11,Germany,0
0,87,64,18,970,0,1,29,China,0
1,197,4,65,402,0,0,19,China,0
1,142,90,35,42,0,0,18,Japan,0
0,142,23,10,194,0,0,15,Italy,0
1,57,13,72,331,0,1,19,Spain,0
1,174,77,43,972,0,1,5,USA,1
0,192,93,35,746,0,1,27,Polland,0
0,199,75,21,606,0,1,6,"Saudi Arabia",1
0,186,79,40,17,1,0,5,Germany,0
1,152,7,39,9,1,0,23,Italy,0
0,132,47,98,28,1,0,13,China,0
0,186,62,40,22,1,0,11,Polland,0
1,176,15,78,34,1,1,2,Ukraine,0
1,38,51,43,41,1,0,26,China,0
0,14,24,10,25,1,1,11,Spain,0
1,187,46,60,246,0,0,6,China,0
1,28,70,58,38,1,0,21,Japan,0
1,113,32,44,50,1,1,30,USA,0
0,32,21,83,676,0,0,4,Japan,0
1,32,83,24,38,1,1,6,Italy,1
1,188,80,17,403,0,1,15,USA,0
1,67,64,72,12,1,1,5,"Saudi Arabia",1
1,193,52,55,36,1,0,4,Spain,0
0,156,50,98,24,1,1,2,Italy,0
1,73,98,21,31,1,1,1,USA,0
0,102,18,72,3,1,1,7,Germany,1
0,15,5,88,5,1,1,3,"Saudi Arabia",1
1,35,49,86,29,1,0,17,Polland,0
1,130,96,54,45,1,1,0,USA,1
0,134,53,94,40,1,1,4,France,1
1,164,19,11,33,1,0,6,"Saudi Arabia",1
0,120,35,17,43,1,0,6,Polland,1
1,145,87,37,29,1,0,6,Germany,1
0,198,49,6,21,1,0,21,Japan,0
0,36,9,27,46,1,1,3,USA,1
1,69,33,91,35,1,1,17,Japan,0
1,29,64,82,4,1,0,1,Germany,0
1,20,53,43,782,0,1,7,"Saudi Arabia",0
0,50,88,28,40,1,0,25,France,0
1,181,59,83,282,0,1,2,"Saudi Arabia",1
0,150,46,44,316,0,1,5,Polland,1
1,191,57,17,51,0,0,19,Italy,0
1,98,82,49,671,0,1,22,Spain,0
0,108,39,4,273,0,0,13,"Saudi Arabia",0
0,19,5,20,27,1,0,11,Ukraine,0
1,165,84,7,9,1,0,2,Germany,1
0,119,82,52,5,1,1,25,Polland,0
0,149,93,68,18,1,0,23,Germany,0
0,196,94,59,914,0,0,8,Japan,0
1,91,58,38,6,1,0,6,Japan,0
1,144,44,63,192,0,1,0,Polland,0
1,118,31,61,21,1,1,0,USA,1
1,161,73,34,50,1,1,4,Germany,1
1,53,59,50,893,0,1,26,France,0
1,85,46,91,19,1,0,13,USA,0
1,23,96,94,30,1,1,8,Polland,0
0,167,13,85,27,1,1,23,Germany,0
0,40,20,68,1,1,0,29,Japan,0
1,16,26,25,196,0,1,6,Spain,1
1,176,52,74,395,0,0,0,USA,0
1,108,98,46,27,1,0,14,Polland,0
0,5,22,81,50,1,0,24,Spain,0
1,89,80,40,31,1,1,27,Spain,0
1,32,34,70,5,1,1,0,China,1
0,5,1,23,2,1,1,6,Italy,1
1,36,39,0,388,0,0,2,USA,1
1,187,27,97,11,1,1,0,Spain,0
0,42,82,63,23,1,0,0,Japan,1
1,197,34,11,5,1,1,16,Spain,0
1,156,55,58,384,0,1,20,Spain,0
1,157,45,72,494,0,0,26,Japan,0
1,31,39,43,921,0,0,18,Spain,0
1,162,24,48,34,1,1,7,Germany,1
0,46,80,8,26,1,0,22,Japan,0
1,55,80,69,120,0,1,3,France,0
0,86,79,9,38,1,1,23,Polland,0
1,121,52,52,756,0,1,29,France,0
1,171,6,75,48,1,0,29,Germany,0
0,195,71,99,23,1,0,2,Ukraine,0
0,168,4,66,973,0,1,18,Polland,0
0,151,55,8,299,0,1,29,Italy,0
0,134,4,40,198,0,1,28,Ukraine,0
1,138,99,43,481,0,1,7,Germany,1
1,31,27,64,8,1,0,16,China,0
1,121,44,59,526,0,1,5,Germany,1
1,61,84,91,919,0,1,4,Germany,1
0,174,78,93,27,1,0,10,Japan,0
1,96,37,32,48,1,1,1,China,1
1,110,80,31,13,1,1,4,"Saudi Arabia",1
1,168,97,58,46,1,0,14,Japan,0
0,48,29,41,13,1,1,0,"Saudi Arabia",1
1,162,62,12,5,1,0,22,Polland,0
1,179,18,87,601,0,0,21,China,0
1,157,77,39,14,1,1,22,Ukraine,0
1,7,43,38,67,0,1,6,Spain,1
0,43,70,15,38,1,1,1,Spain,1
1,164,19,27,36,1,0,24,Polland,0
1,10,55,41,29,1,1,2,France,1
1,36,45,40,34,1,1,27,USA,0
0,9,68,7,975,0,1,0,USA,1
1,94,84,88,44,1,0,4,Spain,0
0,198,4,56,7,1,0,20,USA,0
0,191,87,24,513,0,0,5,Polland,0
1,8,54,52,40,1,1,23,USA,0
0,88,2,5,33,1,1,21,Japan,0
1,98,87,42,31,1,0,3,Ukraine,0
1,180,21,40,9,1,0,5,Spain,0
1,191,7,25,11,1,1,7,France,1
0,187,5,4,23,1,1,16,France,0
0,126,79,61,33,1,1,25,Japan,0
0,98,64,41,627,0,0,2,Ukraine,0
1,153,50,30,15,1,1,18,Ukraine,0
1,119,9,99,40,1,1,10,Germany,0
1,102,41,52,42,1,1,7,Germany,1
1,122,57,21,11,1,0,7,Germany,1
0,144,24,76,94,0,0,7,Ukraine,1
1,55,91,57,40,1,1,5,France,1
1,64,72,16,31,1,1,4,USA,1
1,47,6,50,21,1,0,7,USA,1
0,166,23,17,45,1,1,16,Ukraine,0
1,183,24,92,592,0,1,4,Ukraine,1
0,90,56,79,43,1,1,2,Germany,1
0,40,2,3,11,1,0,1,"Saudi Arabia",1
0,45,76,60,20,1,1,5,Polland,0
0,65,87,64,24,1,1,5,"Saudi Arabia",1
0,43,100,27,26,1,0,17,"Saudi Arabia",0
1,185,98,74,48,1,0,6,Japan,0
0,180,87,44,26,1,1,1,China,1
0,104,73,68,21,1,1,10,"Saudi Arabia",0
1,175,53,19,45,1,1,8,Italy,0
1,50,39,49,34,1,0,12,Spain,0
0,145,34,6,32,1,1,1,Germany,1
0,41,49,5,22,1,0,23,"Saudi Arabia",0
1,113,18,8,532,0,0,0,Germany,1
1,162,27,81,24,1,1,0,USA,1
1,8,79,86,45,1,1,18,Polland,0
1,152,64,43,576,0,0,29,Ukraine,0
1,75,96,80,2,1,0,2,"Saudi Arabia",1
1,152,94,38,41,1,0,21,Ukraine,0
0,126,65,26,424,0,0,6,USA,0
0,143,87,78,229,0,0,1,Polland,1
1,57,86,38,31,1,0,3,Ukraine,0
